-5.498747e-02	-3.706757e-01	-2.374757e-03	-6.699796e-02	3.856050e-01	-2.730910e-03	-8.098744e-01	4.331853e-01	5.915820e-02	-1.182320e+00	1.320856e+00	5.595991e-02	-4.392157e-01	9.129632e-01	8.915021e-01	6.799658e-01	3.857488e-01	-5.165753e-04	1.101609e+00	1.251135e+00	2.486887e-03	3.704435e-01	9.329404e-01	8.861498e-01	3.441533e-01	9.296191e-01	8.871419e-01	2.857998e-01	8.118628e-01	8.880121e-01	2.129427e-01	6.659809e-01	8.888163e-01	1.045156e-01	5.964756e-01	8.891999e-01	-2.720831e-02	5.600390e-01	8.897218e-01	2.481067e-01	6.155030e-01	9.554932e-01	9.895523e-02	5.597418e-01	9.565176e-01	2.366744e-03	5.561156e-01	9.575111e-01	6.739697e-03	6.086854e-01	1.018351e+00	2.325239e-01	7.101744e-01	1.089190e+00	5.433996e-02	6.598961e-01	1.089890e+00	-2.063946e-02	6.880146e-01	1.154826e+00	3.448165e-02	7.058210e-01	1.218492e+00	2.102966e-01	8.124485e-01	1.120342e+00	4.911205e-02	7.662393e-01	1.121332e+00	-9.114116e-03	7.779972e-01	1.177163e+00	4.014338e-02	7.973594e-01	1.213742e+00	1.600367e-01	9.015751e-01	1.091848e+00	3.559408e-02	8.612732e-01	1.092835e+00	-6.158043e-03	8.583035e-01	1.144215e+00	3.537774e-02	8.733113e-01	1.174431e+00	-4.127265e-01	9.122294e-01	8.924893e-01	-3.903350e-01	7.827291e-01	8.933659e-01	-3.072461e-01	6.424241e-01	8.943783e-01	-1.969042e-01	5.760004e-01	8.947507e-01	-6.467065e-02	5.414593e-01	8.952866e-01	-2.896123e-01	6.111990e-01	9.748873e-01	-1.343073e-01	5.760432e-01	9.758729e-01	-3.776136e-02	5.807039e-01	9.766632e-01	-8.749685e-02	6.122957e-01	1.031550e+00	-2.595240e-01	7.275671e-01	1.101939e+00	-7.944891e-02	6.845507e-01	1.102623e+00	-3.102811e-02	7.118415e-01	1.189455e+00	-9.172972e-02	7.167820e-01	1.250280e+00	-2.360984e-01	8.379761e-01	1.114565e+00	-7.431424e-02	7.939070e-01	1.115276e+00	-4.457057e-02	8.011027e-01	1.190835e+00	-9.250081e-02	8.147175e-01	1.231535e+00	-1.869446e-01	9.211834e-01	1.052278e+00	-6.202609e-02	8.823775e-01	1.053082e+00	-5.493122e-02	8.865268e-01	1.118842e+00	-9.360699e-02	8.961359e-01	1.154553e+00	
-5.463645e-02	-3.709272e-01	1.040802e-03	-6.629828e-02	3.853572e-01	2.649280e-03	-8.105745e-01	4.335096e-01	4.380504e-02	-1.187376e+00	1.319343e+00	4.128007e-02	-4.394767e-01	9.139647e-01	8.737627e-01	6.806586e-01	3.858235e-01	6.516699e-03	1.100644e+00	1.252004e+00	1.188990e-02	3.706428e-01	9.311351e-01	8.955485e-01	3.442849e-01	9.282404e-01	8.958219e-01	2.846541e-01	8.111257e-01	8.966980e-01	2.115896e-01	6.653492e-01	8.977338e-01	1.031263e-01	5.959068e-01	8.987568e-01	-2.862469e-02	5.595681e-01	8.992802e-01	2.493316e-01	6.199511e-01	9.880579e-01	1.002671e-01	5.639524e-01	9.887176e-01	3.845416e-03	5.571848e-01	9.894487e-01	5.536344e-03	6.084987e-01	1.051483e+00	2.322753e-01	7.116678e-01	1.100738e+00	5.384673e-02	6.622706e-01	1.101765e+00	-2.079545e-02	6.913221e-01	1.166678e+00	3.448544e-02	7.085987e-01	1.230352e+00	2.077244e-01	8.136047e-01	1.128714e+00	4.624021e-02	7.684486e-01	1.129420e+00	-1.043496e-02	7.799026e-01	1.186886e+00	3.818865e-02	7.996501e-01	1.224101e+00	1.586179e-01	9.028292e-01	1.099469e+00	3.331244e-02	8.652897e-01	1.100176e+00	-9.627189e-03	8.609276e-01	1.150466e+00	3.270464e-02	8.774235e-01	1.178739e+00	-4.129860e-01	9.129394e-01	8.743806e-01	-3.884599e-01	7.838274e-01	8.753782e-01	-3.066614e-01	6.427660e-01	8.763828e-01	-1.962921e-01	5.763877e-01	8.767532e-01	-6.355171e-02	5.438488e-01	8.772861e-01	-2.866243e-01	6.115879e-01	9.504447e-01	-1.307805e-01	5.788950e-01	9.510913e-01	-3.418025e-02	5.822390e-01	9.519187e-01	-8.773194e-02	6.133958e-01	1.003355e+00	-2.578700e-01	7.309329e-01	1.084745e+00	-7.774869e-02	6.881109e-01	1.085439e+00	-3.128881e-02	7.128649e-01	1.174084e+00	-9.285994e-02	7.196105e-01	1.233853e+00	-2.332366e-01	8.405943e-01	1.094574e+00	-7.128061e-02	7.971610e-01	1.095290e+00	-4.259715e-02	8.031453e-01	1.171363e+00	-9.244859e-02	8.199370e-01	1.208404e+00	-1.853382e-01	9.224404e-01	1.031468e+00	-5.953577e-02	8.866035e-01	1.032267e+00	-5.357982e-02	8.891003e-01	1.098223e+00	-9.090750e-02	8.980430e-01	1.135508e+00	
-5.323005e-02	-3.702208e-01	-7.115309e-04	-6.107848e-02	3.861143e-01	-1.653343e-04	-8.065775e-01	4.327100e-01	4.270158e-03	-1.215747e+00	1.304045e+00	1.068991e-02	-4.478837e-01	9.091238e-01	8.299182e-01	6.846600e-01	3.850032e-01	4.264513e-02	1.128262e+00	1.239332e+00	3.758667e-02	3.795393e-01	9.212719e-01	9.064733e-01	3.533781e-01	9.169470e-01	9.067605e-01	2.983346e-01	7.976086e-01	9.077625e-01	2.084299e-01	6.615685e-01	9.084978e-01	9.961290e-02	5.926816e-01	9.095100e-01	-3.358198e-02	5.620560e-01	9.100371e-01	2.497116e-01	6.301215e-01	1.046582e+00	9.969623e-02	5.767268e-01	1.047551e+00	3.199443e-03	5.711698e-01	1.048531e+00	1.400123e-02	6.142924e-01	1.115672e+00	2.313277e-01	7.275206e-01	1.131842e+00	5.235791e-02	6.801148e-01	1.132498e+00	-1.823542e-02	6.977064e-01	1.205548e+00	3.644273e-02	7.148743e-01	1.269769e+00	2.078010e-01	8.291429e-01	1.145772e+00	4.513298e-02	7.884623e-01	1.146736e+00	-8.920752e-03	7.910297e-01	1.207705e+00	3.902117e-02	8.078249e-01	1.247185e+00	1.565585e-01	9.175985e-01	1.101316e+00	3.057690e-02	8.824013e-01	1.102290e+00	-8.042816e-03	8.731642e-01	1.155348e+00	3.244830e-02	8.878653e-01	1.187093e+00	-4.213817e-01	9.097584e-01	8.305760e-01	-3.905191e-01	7.820121e-01	8.314840e-01	-3.062715e-01	6.423987e-01	8.323346e-01	-1.938370e-01	5.795826e-01	8.327919e-01	-6.387956e-02	5.372844e-01	8.337966e-01	-2.885029e-01	6.350614e-01	9.700413e-01	-1.324058e-01	6.035997e-01	9.706594e-01	-3.575273e-02	6.026403e-01	9.715167e-01	-9.478603e-02	6.327288e-01	1.017277e+00	-2.611655e-01	7.559873e-01	1.058886e+00	-8.146380e-02	7.114373e-01	1.059604e+00	-3.276939e-02	7.240057e-01	1.149604e+00	-9.484978e-02	7.331827e-01	1.208516e+00	-2.285986e-01	8.622937e-01	1.046471e+00	-6.680664e-02	8.182545e-01	1.047255e+00	-4.182835e-02	8.179450e-01	1.124854e+00	-9.590045e-02	8.352692e-01	1.155107e+00	-1.841539e-01	9.421655e-01	9.693666e-01	-5.784720e-02	9.081539e-01	9.703699e-01	-5.299642e-02	9.019280e-01	1.036170e+00	-9.179418e-02	9.122584e-01	1.071546e+00	
-5.341642e-02	-3.705004e-01	-2.549186e-03	-6.243700e-02	3.858215e-01	-3.453070e-03	-8.080299e-01	4.310537e-01	-1.255382e-03	-1.234878e+00	1.293885e+00	1.578260e-03	-4.566382e-01	9.035192e-01	8.131620e-01	6.834763e-01	3.804477e-01	3.584296e-02	1.132922e+00	1.231722e+00	3.184997e-02	3.910767e-01	9.110651e-01	9.056672e-01	3.647534e-01	9.078774e-01	9.059981e-01	3.137572e-01	7.867529e-01	9.068245e-01	2.088600e-01	6.619073e-01	9.074987e-01	9.953041e-02	5.938302e-01	9.078689e-01	-3.474071e-02	5.683335e-01	9.083878e-01	2.483581e-01	6.363064e-01	1.064955e+00	9.715264e-02	5.863758e-01	1.065546e+00	7.769391e-04	5.790117e-01	1.066530e+00	2.195038e-02	6.165032e-01	1.134576e+00	2.327483e-01	7.377408e-01	1.140665e+00	5.343139e-02	6.916711e-01	1.141634e+00	-1.514148e-02	7.036041e-01	1.217690e+00	3.968027e-02	7.167081e-01	1.282742e+00	2.092593e-01	8.416605e-01	1.145718e+00	4.598393e-02	8.034908e-01	1.146684e+00	-4.394535e-03	7.993783e-01	1.210643e+00	4.222564e-02	8.119948e-01	1.253147e+00	1.589815e-01	9.275172e-01	1.090015e+00	3.206225e-02	8.958612e-01	1.090772e+00	-1.179412e-03	8.828247e-01	1.146601e+00	3.722843e-02	8.966936e-01	1.181184e+00	-4.305130e-01	9.079555e-01	8.141541e-01	-3.958188e-01	7.811970e-01	8.151780e-01	-3.066540e-01	6.446727e-01	8.162128e-01	-1.934508e-01	5.832596e-01	8.172355e-01	-6.706025e-02	5.312582e-01	8.178328e-01	-2.906313e-01	6.541774e-01	9.832566e-01	-1.347893e-01	6.214752e-01	9.838697e-01	-3.815477e-02	6.194143e-01	9.848611e-01	-9.959348e-02	6.498296e-01	1.027103e+00	-2.594157e-01	7.751303e-01	1.047657e+00	-8.034074e-02	7.281241e-01	1.048354e+00	-3.181448e-02	7.274360e-01	1.139315e+00	-9.706871e-02	7.430194e-01	1.193240e+00	-2.252860e-01	8.799018e-01	1.021817e+00	-6.448647e-02	8.323703e-01	1.022810e+00	-4.114889e-02	8.294523e-01	1.100865e+00	-9.710440e-02	8.458504e-01	1.128054e+00	-1.869687e-01	9.587835e-01	9.353682e-01	-6.137805e-02	9.222130e-01	9.362296e-01	-5.616221e-02	9.143298e-01	1.001824e+00	-9.391259e-02	9.235377e-01	1.038615e+00	
-5.485407e-02	-3.700680e-01	3.419351e-03	-6.484325e-02	3.862343e-01	6.850276e-03	-8.106441e-01	4.279375e-01	8.105202e-03	-1.253498e+00	1.282668e+00	9.468812e-03	-4.659503e-01	8.974530e-01	8.145093e-01	6.820847e-01	3.792814e-01	9.999302e-03	1.138125e+00	1.227040e+00	1.429972e-02	4.011068e-01	9.026133e-01	8.908058e-01	3.747226e-01	9.001484e-01	8.917986e-01	3.280830e-01	7.772820e-01	8.928260e-01	2.130716e-01	6.616896e-01	8.938647e-01	1.027361e-01	5.952554e-01	8.942543e-01	-3.234141e-02	5.744500e-01	8.947836e-01	2.476534e-01	6.399508e-01	1.061258e+00	9.444240e-02	5.965624e-01	1.061872e+00	-1.363888e-03	5.837616e-01	1.062748e+00	2.687697e-02	6.176403e-01	1.130120e+00	2.337469e-01	7.483463e-01	1.133713e+00	5.371104e-02	7.051725e-01	1.134715e+00	-1.259352e-02	7.068436e-01	1.213646e+00	4.234338e-02	7.186957e-01	1.278841e+00	2.143195e-01	8.563654e-01	1.133424e+00	5.090696e-02	8.187882e-01	1.134421e+00	-3.878325e-04	8.076036e-01	1.196786e+00	4.657567e-02	8.166980e-01	1.239808e+00	1.602234e-01	9.413903e-01	1.061738e+00	3.367558e-02	9.082870e-01	1.062736e+00	6.018784e-03	8.927901e-01	1.120933e+00	4.122366e-02	9.018574e-01	1.160199e+00	-4.406182e-01	9.052306e-01	8.155004e-01	-4.020635e-01	7.795925e-01	8.165199e-01	-3.083696e-01	6.461358e-01	8.175496e-01	-1.941607e-01	5.866079e-01	8.181508e-01	-7.199686e-02	5.253374e-01	8.191499e-01	-2.954751e-01	6.764024e-01	1.013331e+00	-1.402428e-01	6.409270e-01	1.014313e+00	-4.375369e-02	6.352221e-01	1.015193e+00	-1.026156e-01	6.636608e-01	1.062211e+00	-2.601047e-01	7.941015e-01	1.053210e+00	-8.156905e-02	7.450864e-01	1.053887e+00	-3.065890e-02	7.303157e-01	1.142313e+00	-9.896939e-02	7.526418e-01	1.189685e+00	-2.233566e-01	8.964413e-01	1.012348e+00	-6.305964e-02	8.472378e-01	1.013141e+00	-4.144780e-02	8.423978e-01	1.091596e+00	-9.792536e-02	8.556823e-01	1.119398e+00	-1.896673e-01	9.750854e-01	9.089570e-01	-6.485417e-02	9.359436e-01	9.098338e-01	-5.909930e-02	9.252420e-01	9.749820e-01	-9.711058e-02	9.343085e-01	1.011539e+00	
-5.865184e-02	-3.701984e-01	6.750009e-03	-6.534982e-02	3.861340e-01	1.135882e-02	-8.111574e-01	4.277285e-01	1.220485e-02	-1.253389e+00	1.282782e+00	1.289146e-02	-4.690688e-01	8.996364e-01	8.220593e-01	6.815904e-01	3.818402e-01	1.599790e-02	1.151350e+00	1.222057e+00	2.283121e-02	4.031436e-01	9.001381e-01	8.907406e-01	3.766805e-01	8.984842e-01	8.911418e-01	3.301341e-01	7.755826e-01	8.921770e-01	2.207710e-01	6.546324e-01	8.932247e-01	1.080918e-01	5.922559e-01	8.936177e-01	-2.731255e-02	5.737161e-01	8.946216e-01	2.480083e-01	6.382637e-01	1.059352e+00	9.470274e-02	5.952112e-01	1.059992e+00	-1.579061e-03	5.866961e-01	1.060875e+00	3.098860e-02	6.212885e-01	1.125890e+00	2.379884e-01	7.481362e-01	1.135274e+00	5.730368e-02	7.077576e-01	1.135990e+00	-1.120540e-02	7.092183e-01	1.213020e+00	4.510619e-02	7.210746e-01	1.277030e+00	2.160440e-01	8.575178e-01	1.133106e+00	5.314717e-02	8.177584e-01	1.133833e+00	1.058083e-03	8.073710e-01	1.195675e+00	5.078698e-02	8.191895e-01	1.234746e+00	1.618005e-01	9.439923e-01	1.059504e+00	3.607944e-02	9.078711e-01	1.060310e+00	7.388702e-03	8.939474e-01	1.118404e+00	4.397608e-02	9.003910e-01	1.156917e+00	-4.437620e-01	9.075253e-01	8.227838e-01	-4.060964e-01	7.816178e-01	8.238091e-01	-3.104463e-01	6.495562e-01	8.248458e-01	-1.964832e-01	5.895590e-01	8.254378e-01	-7.458131e-02	5.277637e-01	8.260305e-01	-2.956567e-01	6.758988e-01	1.015085e+00	-1.400474e-01	6.421067e-01	1.015684e+00	-4.352775e-02	6.369646e-01	1.016677e+00	-1.077662e-01	6.670524e-01	1.054787e+00	-2.589534e-01	7.937427e-01	1.055893e+00	-8.024825e-02	7.453550e-01	1.056896e+00	-3.191939e-02	7.325618e-01	1.147062e+00	-1.003778e-01	7.549725e-01	1.194179e+00	-2.235876e-01	8.962067e-01	1.016236e+00	-6.366815e-02	8.457899e-01	1.017021e+00	-4.270402e-02	8.434711e-01	1.095766e+00	-9.668332e-02	8.566821e-01	1.128183e+00	-1.909928e-01	9.762850e-01	9.120582e-01	-6.694229e-02	9.347912e-01	9.130109e-01	-6.030972e-02	9.236408e-01	9.780001e-01	-9.701376e-02	9.328377e-01	1.015838e+00	
-5.879970e-02	-3.715888e-01	1.407372e-02	-6.141048e-02	3.847312e-01	2.292131e-02	-8.074108e-01	4.217408e-01	3.148701e-02	-1.269953e+00	1.265881e+00	4.441125e-02	-4.837752e-01	8.846601e-01	8.526848e-01	6.851212e-01	3.795609e-01	4.788557e-02	1.160655e+00	1.216551e+00	4.914975e-02	4.134571e-01	8.839678e-01	9.139019e-01	3.870724e-01	8.813591e-01	9.143816e-01	3.405959e-01	7.584294e-01	9.152107e-01	2.262564e-01	6.421691e-01	9.157553e-01	1.126552e-01	5.814878e-01	9.161453e-01	-2.323836e-02	5.669359e-01	9.166498e-01	2.473842e-01	6.301523e-01	1.087437e+00	9.279227e-02	5.919756e-01	1.088074e+00	-3.769070e-03	5.876806e-01	1.089038e+00	4.689707e-02	6.204883e-01	1.142338e+00	2.377039e-01	7.448163e-01	1.160320e+00	5.651431e-02	7.067737e-01	1.161311e+00	-2.081081e-03	7.059155e-01	1.246134e+00	5.978283e-02	7.155964e-01	1.305194e+00	2.196858e-01	8.543558e-01	1.153717e+00	5.701239e-02	8.136916e-01	1.154419e+00	7.855032e-03	8.027816e-01	1.218530e+00	6.788033e-02	8.145192e-01	1.238489e+00	1.654726e-01	9.409171e-01	1.069096e+00	4.097849e-02	9.007709e-01	1.069918e+00	2.053821e-02	8.867437e-01	1.131378e+00	5.647755e-02	8.920642e-01	1.170666e+00	-4.587950e-01	8.935022e-01	8.536840e-01	-4.177187e-01	7.686660e-01	8.547288e-01	-3.182809e-01	6.394309e-01	8.555740e-01	-2.024657e-01	5.830920e-01	8.561737e-01	-7.870696e-02	5.251106e-01	8.571798e-01	-2.981512e-01	6.713827e-01	1.047132e+00	-1.418400e-01	6.410027e-01	1.047741e+00	-4.532308e-02	6.358094e-01	1.048739e+00	-1.132156e-01	6.637516e-01	1.081815e+00	-2.576458e-01	7.893953e-01	1.077606e+00	-7.828821e-02	7.434856e-01	1.078643e+00	-3.733868e-02	7.304354e-01	1.172355e+00	-1.048904e-01	7.503047e-01	1.221861e+00	-2.249408e-01	8.924893e-01	1.030715e+00	-6.435646e-02	8.442324e-01	1.031528e+00	-4.697575e-02	8.404444e-01	1.111084e+00	-1.025869e-01	8.513549e-01	1.141540e+00	-1.931943e-01	9.712491e-01	8.550221e-01	-6.946524e-02	9.288085e-01	8.560693e-01	-6.327993e-02	9.160343e-01	9.208032e-01	-1.042845e-01	9.279799e-01	9.530427e-01	
-6.339212e-02	-3.699685e-01	-1.472894e-03	-6.349183e-02	3.864075e-01	-1.643641e-03	-8.021278e-01	4.157919e-01	1.056555e-01	-1.291752e+00	1.244616e+00	1.035758e-01	-4.923898e-01	8.642303e-01	8.992130e-01	6.802039e-01	3.761936e-01	6.743544e-02	1.162420e+00	1.209350e+00	6.937981e-02	4.261438e-01	8.653022e-01	9.390004e-01	3.997869e-01	8.625602e-01	9.399917e-01	3.505901e-01	7.406936e-01	9.408106e-01	2.347125e-01	6.259695e-01	9.418404e-01	1.193306e-01	5.687546e-01	9.428611e-01	-1.689216e-02	5.576991e-01	9.433409e-01	2.417870e-01	6.186010e-01	1.107580e+00	8.582745e-02	5.864738e-01	1.108579e+00	-2.185680e-03	5.865207e-01	1.148543e+00	5.908457e-02	6.143240e-01	1.192783e+00	2.353718e-01	7.414110e-01	1.184391e+00	5.408876e-02	7.038096e-01	1.185084e+00	2.722867e-03	7.010289e-01	1.274432e+00	6.944060e-02	7.093473e-01	1.328176e+00	2.175443e-01	8.473291e-01	1.169305e+00	5.481911e-02	8.068730e-01	1.170028e+00	1.174378e-02	7.953864e-01	1.238279e+00	7.484847e-02	8.078752e-01	1.239277e+00	1.669152e-01	9.342144e-01	1.071242e+00	4.398642e-02	8.895049e-01	1.072106e+00	3.201946e-02	8.784784e-01	1.136348e+00	6.824830e-02	8.825495e-01	1.175519e+00	-4.694057e-01	8.774191e-01	9.002017e-01	-4.253925e-01	7.535868e-01	9.011114e-01	-3.229398e-01	6.267284e-01	9.019412e-01	-2.055678e-01	5.737154e-01	9.029568e-01	-7.979763e-02	5.202368e-01	9.039529e-01	-2.963191e-01	6.633755e-01	1.092015e+00	-1.394484e-01	6.360421e-01	1.093010e+00	-4.370546e-02	6.300766e-01	1.104892e+00	-1.147748e-01	6.557776e-01	1.132691e+00	-2.556938e-01	7.839189e-01	1.117055e+00	-7.579949e-02	7.401582e-01	1.118031e+00	-3.822283e-02	7.311199e-01	1.213611e+00	-1.052439e-01	7.430583e-01	1.266285e+00	-2.266166e-01	8.866056e-01	1.064512e+00	-6.599182e-02	8.384823e-01	1.065245e+00	-4.664503e-02	8.314102e-01	1.144121e+00	-1.059209e-01	8.464629e-01	1.164094e+00	-2.054713e-01	9.606529e-01	9.011317e-01	-8.020651e-02	9.229841e-01	9.021112e-01	-6.595191e-02	9.080634e-01	9.650881e-01	-1.073935e-01	9.196385e-01	9.969010e-01	
-6.364007e-02	-3.699560e-01	-3.705675e-03	-6.145631e-02	3.864155e-01	-5.183593e-03	-7.896090e-01	4.065662e-01	1.601870e-01	-1.306349e+00	1.218736e+00	1.534505e-01	-5.015368e-01	8.401682e-01	9.444470e-01	6.761438e-01	3.725814e-01	1.119243e-01	1.190830e+00	1.186070e+00	1.164230e-01	4.431136e-01	8.487012e-01	9.788695e-01	4.168230e-01	8.452772e-01	9.793895e-01	3.666856e-01	7.237962e-01	9.804212e-01	2.476248e-01	6.123757e-01	9.809522e-01	1.311229e-01	5.574771e-01	9.819787e-01	-5.242884e-03	5.483976e-01	9.829816e-01	2.442892e-01	6.064387e-01	1.139870e+00	8.705966e-02	5.812399e-01	1.140526e+00	6.976992e-03	5.803294e-01	1.194650e+00	7.195115e-02	6.070697e-01	1.233989e+00	2.356838e-01	7.363663e-01	1.217649e+00	5.464952e-02	6.975850e-01	1.218365e+00	1.172038e-02	6.932142e-01	1.311999e+00	8.341005e-02	6.999249e-01	1.359162e+00	2.206947e-01	8.383634e-01	1.197368e+00	5.755940e-02	7.995943e-01	1.198100e+00	2.075762e-02	7.878183e-01	1.269881e+00	8.437274e-02	7.973729e-01	1.270879e+00	1.735452e-01	9.258091e-01	1.083891e+00	5.177002e-02	8.780476e-01	1.084798e+00	4.819950e-02	8.687686e-01	1.150320e+00	8.267007e-02	8.726181e-01	1.191068e+00	-4.821804e-01	8.582780e-01	9.451928e-01	-4.337939e-01	7.360882e-01	9.461105e-01	-3.281034e-01	6.119157e-01	9.471146e-01	-2.100319e-01	5.604796e-01	9.481246e-01	-8.273004e-02	5.107569e-01	9.491175e-01	-2.955661e-01	6.535502e-01	1.134474e+00	-1.384414e-01	6.277153e-01	1.135428e+00	-4.402235e-02	6.228327e-01	1.155545e+00	-1.160469e-01	6.432572e-01	1.185202e+00	-2.536728e-01	7.764142e-01	1.151404e+00	-7.352312e-02	7.337109e-01	1.152048e+00	-4.041175e-02	7.271767e-01	1.249465e+00	-1.081983e-01	7.324576e-01	1.302247e+00	-2.284217e-01	8.784921e-01	1.090887e+00	-6.733611e-02	8.319387e-01	1.091852e+00	-4.514383e-02	8.203015e-01	1.169426e+00	-1.067477e-01	8.388275e-01	1.170382e+00	-2.193466e-01	9.449260e-01	9.459934e-01	-9.178191e-02	9.159805e-01	9.467599e-01	-6.983371e-02	9.005491e-01	1.007357e+00	-1.100078e-01	9.110820e-01	1.041100e+00	
-6.188352e-02	-3.689800e-01	-1.113691e-03	-6.599743e-02	3.873849e-01	-8.738113e-04	-7.860963e-01	3.964267e-01	1.974582e-01	-1.322740e+00	1.195607e+00	1.944312e-01	-5.151134e-01	7.947738e-01	9.714657e-01	6.581445e-01	3.723468e-01	1.817514e-01	1.200581e+00	1.167604e+00	1.854840e-01	4.674121e-01	8.023224e-01	1.049049e+00	4.410151e-01	8.047710e-01	1.049675e+00	3.985739e-01	6.803920e-01	1.050700e+00	2.830110e-01	5.653509e-01	1.051736e+00	1.654043e-01	5.128527e-01	1.052150e+00	2.928597e-02	5.006096e-01	1.053151e+00	2.550237e-01	5.797336e-01	1.214997e+00	9.798904e-02	5.533590e-01	1.216005e+00	1.334964e-02	5.502626e-01	1.262589e+00	8.501293e-02	5.669346e-01	1.295310e+00	2.414300e-01	7.023495e-01	1.275764e+00	6.028724e-02	6.640779e-01	1.276472e+00	2.497389e-02	6.529570e-01	1.372693e+00	9.853836e-02	6.526489e-01	1.417381e+00	2.233900e-01	7.984735e-01	1.246217e+00	6.004477e-02	7.606047e-01	1.247213e+00	3.909295e-02	7.427022e-01	1.323934e+00	1.031718e-01	7.483653e-01	1.324932e+00	1.813790e-01	8.869516e-01	1.098925e+00	5.897143e-02	8.408356e-01	1.099861e+00	6.193712e-02	8.307613e-01	1.165295e+00	1.035023e-01	8.385703e-01	1.198080e+00	-5.007772e-01	8.170603e-01	9.724537e-01	-4.514984e-01	6.952283e-01	9.734620e-01	-3.469120e-01	5.701230e-01	9.742563e-01	-2.298172e-01	5.165005e-01	9.752716e-01	-1.038432e-01	4.635039e-01	9.762675e-01	-2.871456e-01	6.187495e-01	1.138587e+00	-1.300542e-01	5.927142e-01	1.139581e+00	-3.457949e-02	5.813538e-01	1.149531e+00	-1.105893e-01	6.079211e-01	1.150489e+00	-2.512029e-01	7.376880e-01	1.153708e+00	-6.955114e-02	7.019093e-01	1.154366e+00	-4.021787e-02	6.973342e-01	1.253097e+00	-1.130541e-01	7.018119e-01	1.298744e+00	-2.364988e-01	8.354095e-01	1.098347e+00	-7.322744e-02	7.972169e-01	1.099056e+00	-5.150803e-02	7.837852e-01	1.176473e+00	-1.142547e-01	7.979637e-01	1.177469e+00	-2.360292e-01	8.976701e-01	9.732857e-01	-1.080862e-01	8.704437e-01	9.739723e-01	-7.424657e-02	8.602533e-01	1.030034e+00	-1.160052e-01	8.768667e-01	1.059080e+00	
